,x,y,z,lat,lon,acc,MagX,MagY,MagZ,accMagnitude,magMagnitude,correctedModeOfTransport
11521,1.5172774625,2.4216629700000003,0.26886896,50.853183258,-0.109724373,4.0,2.26362041,5.82937154,-17.7252883025,2.870343700000253,18.796047332316277,9
11522,2.474756835,-2.212042745,0.9157560325,50.9338328745,0.0518114755,4.0,-29.0113136825,14.6598120275,-3.8710373275,3.443278032507177,32.73455880651125,7
11523,6.4654434225,0.30725116,3.4877149650000003,50.820522224,-0.131326721,16.0,-35.7088537525,1.8731159625,17.9885837275,7.352585776579204,40.02773968446986,0
11527,0.729465565,0.1016806574999999,1.3162032099999998,51.066927566,0.682881199,16.0,10.08215037,6.9161645725000005,-18.0594825625,1.5082605400409788,21.808897241778112,9
11528,4.802296227499999,-6.737723610000001,-1.9964355425,50.829311197,-0.123286957,6.0,-19.389645055000003,31.0012713975,14.2726440625,8.511446608936076,39.25233155056085,7
11529,7.61813691,-4.397728345,1.1041080975,50.821022743,-0.135546923,4.0,-40.15200848,10.4845751475,-21.3532908925,8.865386583047908,46.66983107898817,7
11532,-0.36546078,4.0796947925,0.26986086,50.830882088,-0.146879912,6.0,20.51521823,-8.8082189725,2.93883532,4.10491121285586,22.518784459426595,15
11533,0.0608089999999999,2.04854872,1.64774739,50.97395304,0.27019353,6.0,13.579110149999998,13.4151279325,-21.358901025,2.6296998030091667,28.645427958173723,9
11534,3.5675735775,-2.8147455225,2.6176003775,50.818602698,-0.127178759,8.0,-12.6741100225,24.91006267,-6.765500664999999,5.24425450599016,28.75615214756449,1
11535,5.1633279525,-1.22141793,-1.5913313349999998,50.825989012,-0.121866728,4.0,-20.863748115,10.967920475,12.50144932,5.539327822267446,26.681032589699722,8
11536,1.424348425,2.0739267150000003,0.5058380525,50.826848758,-0.162714015,12.0,8.50841455,-19.22418137,-1.8906063975,2.5662838093920293,21.107739340146654,15
11546,-0.3263045100000001,4.03921472,0.9263832575,51.156733038,-0.160804743,48.0,16.995901387500002,-49.87476167,-4.0257483075,4.15691184983364,52.84467016689823,10
11547,2.358184065,-2.435660775,0.709597505,50.933666068,0.052138478,6.0,-15.73645069,17.184536285,-11.64812511,3.463669169305254,26.050393206773208,7
11548,-5.20235841,1.730517825,0.7158072475,51.546116246,-0.053782007,6.0,25.9971160975,-15.3850271225,-0.3303370574999998,5.529159518797951,30.210233820983778,0
11551,-3.97056388,2.283697975,-1.2917395049999998,50.829181172,-0.123382495,16.0,23.618156555,-11.31685149,13.0631901625,4.759122284093717,29.266625769378358,15
11552,2.122983045,1.708469365,1.3533312875,50.894746552,-0.011349396,6.0,-24.895108675000003,9.2435532825,0.3102763824999999,3.0426025297806123,26.557597494126124,9
11554,-2.3325564775000003,1.334985905,0.35569649,50.814551147,-0.103577046,8.0,61.4221858025,-7.863254647500001,-5.316273525000001,2.7110011214077723,62.15125458589617,9
11557,2.05861322,2.3608098775,0.073567105,50.88225411,0.014671171,8.0,-12.31266636,-2.2983262575,-12.202765445,3.133165138673417,17.486896265040166,7
11558,4.180597860000001,-3.2471135450000004,-3.160793805,50.830703939,-0.1369408875,6.0,-25.733576295,10.2244821,8.769307185,6.165367979195194,29.0457868140751,7
11561,-2.79884528,1.6690991174999998,-0.2472400949999999,50.790530129,-0.002190485,4.0,-6.9322366225,-24.6908533625,-0.6890369625000001,3.2681117529841552,25.654802986858016,7
11564,-2.7836187475000003,-3.2114059850000003,0.29905299,51.005312883,-0.106720341,96.0,5.0163029775000005,5.0477159675,9.45597115,4.260410123773911,11.834615432715257,0
11565,-7.5350102525,2.94996561,-0.15481454,50.85224838,0.565416785,3.0,25.307253395,-17.6195299925,-7.7726463,8.093370382433898,31.80124120313938,1
11566,-4.4105370075,-1.3628298924999998,-0.3919508875,50.855788544,0.560715626,16.0,-14.8069009725,69.974934055,21.136479815,4.632900550263372,74.58207888883845,10
11570,0.193972555,-0.1710161224999999,0.079794865,50.83842514,-0.140331911,4.0,3.121514545,-8.53959457,-6.687656045,0.270627209882028,11.286862799327592,1
11572,1.6598181975,1.5906295475,0.6986922124999999,50.8850581705,0.0281420295,8.0,-14.3250550375,-3.0974071025,-15.623621105,2.4027629125530363,21.421920292509327,8
11574,-0.830545305,1.203092175,-0.2761497975,50.843094997,-0.132781889,3.5,-8.406241365,-3.9547022325,1.2379992700000002,1.4877819046698562,9.372150544400046,1
11576,-7.0538061800000005,1.74063761,0.1385664124999999,50.85027195,0.540225148,4.0,26.55639654,8.5556869125,40.4638705475,7.266718761932777,49.15045061257614,0
11577,-4.264397305,0.7422642949999999,1.6875194625,51.039409921,-0.118230466,8.0,11.9545329275,-88.9630804,-102.4884290475,4.645832820371328,136.23956334485217,10
11581,6.2834941125,1.271654695,0.04667835,50.8381467505,-0.1546296609999999,5.5,-17.3701892925,-0.92849104,7.217038325,6.411051613697742,18.832716581873175,9
11584,-0.0432773174999999,-4.452930455,-1.475950815,50.826448417,-0.135265672,6.0,-2.23225943,23.92588572,-0.8395290300000002,4.691363700628599,24.044454633897118,7
11586,-3.65548941,3.533315335,-1.85940098,51.521326331,-0.276276896,8.0,26.245348625,8.6188155725,14.81329773,5.41334389149565,31.345431819615772,12
11589,1.5161729475,-0.4353330725,-0.1791062725,50.845333733,-0.117270951,4.0,-7.22482226,-3.3022851450000004,-1.29293687,1.5875686906688393,8.048281159184523,7
11593,7.57472656,-5.89351719,1.4887094074999998,50.820461952,-0.132812653,16.0,-44.864346445,19.216062775,-17.3692921,9.712171900639627,51.80500901037319,7
11597,-0.1694984175,2.1699377525,2.4514076125,50.859283081,-0.1768916045,7.0,13.884337834999998,-4.44265577,-10.919474545,3.278224953520229,18.213921921047913,15
11600,1.10952878,0.637210975,2.8344147950000003,50.833325792,-0.140531675,16.0,-1.5361235699999998,-4.6460917125,18.3666843025,3.1098230127169026,19.00739161723593,9
11601,-0.71221839,1.8200329125,5.458054865,51.148802069,0.87055158,32.0,5.456268245,-7.6664441425,-20.511969455,5.797425096280899,22.56736847473185,0
11604,1.122571525,0.80374981,-1.9520860225,50.823705112,-0.144753164,4.0,10.601782265,0.3852654424999999,0.2564161125,2.3909873326840803,10.611878527310934,15
11607,3.3432712525,1.78833597,0.3263077399999999,50.927380087,0.051350808,6.0,-15.3039124375,-7.722577642499999,-14.2858988625,3.8055334646502152,22.314453783337086,7
11609,1.06780342,-4.7558308225,0.6959611724999999,50.86885822661058,-0.0999553179253576,4.0,16.91975626,39.14360853,1.07027884,4.923666612356314,42.65730579212721,1
11611,-7.233539025,2.54047913,0.6214945325,50.85493328,0.582358346,4.0,25.066858525,-11.8881609675,-0.6497197450000001,7.691838303688585,27.75063788903957,1
11612,1.2542601925,-1.58083799,0.572200905,50.821010754,-0.124617512,12.0,-4.5436583875,1.3953388775,-13.5378557675,2.097529798787182,14.348008255747384,15
11613,1.4737157099999998,1.8921142325,5.46776159,51.011777402,0.77615456,12.0,13.282567605,-5.0578618925,-28.162582525,5.970624009917992,31.545833696106914,9
11614,-8.098576125,0.8104409800000001,1.9984764375,50.859834618,0.0896385765,10.0,27.9984120525,22.9312705275,-10.29934397,8.380791007161916,37.627526249799395,10
11615,7.60080734,-6.1815108975,0.3972979925,50.823417555,-0.139373311,16.0,-36.523762275,27.438648905,-8.1219033225,9.805161645304663,46.398598880058955,7
11616,-7.1378682725,2.47401282,-0.11870164,50.854537265,0.584697396,4.0,32.79140464,-19.7609713275,2.768275765,7.555394959128555,38.385356019992535,1
11619,1.22704848,-0.3026597775,-0.8079777199999999,50.819392262,-0.119432465,24.0,-5.139717785,-17.57664372,4.7028763975,1.500026302837073,18.9069339074167,15
11620,-3.7374572425,1.058727465,0.3810177575,50.825702359,-0.15885373,6.0,1.90671881,-20.83586246,1.5146171625,3.903160900628023,20.977673994544404,15
11624,1.6431170175,1.907970935,4.72107329,50.824765425,-0.128265946,4.0,-17.7069224775,-11.177278455,-15.448479,5.350581242402949,26.021571065142147,15
11625,-0.8979619974999999,2.44134872,-4.23948514,50.822481149,-0.1364610405,9.0,16.549997145,-9.6627584075,-1.9171184925,4.973907274354906,19.259975307759497,9
11629,-0.3665894324999999,2.274008275,-0.967729165,50.791414763,-0.00231526,8.0,0.73403687,-11.4288993925,5.1026454825,2.4983997245398393,12.53776464807359,0
11634,2.1794040175,0.44385521,0.3561475999999999,50.8993965185,0.078754361,5.0,11.697514125,14.088897725,-13.1247123425,2.2524765108486804,22.52969040806945,9
11635,0.0441614499999999,0.2719171549999999,-2.11920651,50.836642632,-0.153153396,6.0,-1.0166067175,-2.5796903675,13.162851985,2.137036594182649,13.45172717494883,7
11636,6.7721352225,-4.5179044225,1.86606119,50.820621027,-0.134192539,16.0,-30.64903116,14.6958899275,-26.225097365,8.351973431919813,42.931201050187,7
11637,-2.2634967175,1.0438953425,1.0224686325,50.833386071,-0.376590739,4.0,48.6863045275,-15.0240875025,-9.340173765,2.694174638117003,51.80075578394236,9
11638,-0.9973735125,0.1078016675,0.5999529849999999,50.79657647,-0.024620003,6.0,43.4397929375,-15.178240225,-9.722099245,1.1688963628837152,47.03098766250091,9
11639,6.319601525,-3.1203418775,2.18982958,50.80200856641586,-0.0558233923201476,4.0,-29.4208235775,12.8746882525,-16.6265268175,7.380328614411796,36.16329425799713,1
11644,2.00680317,1.2840234,1.6158029049999998,50.882502634,0.018469302,6.0,2.3459174025,-10.8770679375,1.422844155,2.878679225387234,11.217772544750606,7
11645,3.43711161,-2.791309285,2.5173850125,50.81912109982708,-0.126756163679334,4.0,-11.3881182375,25.63871037,-5.4615823525,5.093365394833128,28.580790545769812,1
11649,2.097294075,0.351926215,-1.36012893,50.81221937,-0.091376918,24.0,-9.9663335275,-19.39438047,9.3135692425,2.5243702589076107,23.711017899519415,15
11650,-0.2182515875,0.8729893925000001,7.2427230275,51.110244491,0.824911564,12.0,-0.9667327325,-8.0852235625,-9.92287458,7.2984094902891385,12.836232007957097,9
11653,-6.4824240375,-0.6373146,3.2554034325,50.85035487,0.540216241,6.0,28.7864362,16.226975857499998,-20.490196647500003,7.281870831706901,38.88215288830827,0
11657,-7.5769219875,0.4070405275,1.0328730549999998,50.850171053,0.54025585,16.0,35.5540988475,10.4408677475,-10.576257705,7.657823159582196,38.53521624723492,0
11658,0.4287533874999999,-5.133520005,-1.2647837075,50.824853203,-0.137332492,4.0,-2.6643654775,26.6781674975,-2.122592785,5.30438827159036,26.89477392642097,7
11659,2.3552156575,1.1712908875,1.78581954,50.817276667,-0.111517599,6.0,-1.7154189875,-12.1884535675,-12.79908293,3.1793261182079933,17.757184081908832,15
11661,2.2250591625,0.547120135,0.4288064099999999,50.934344817,0.139095014,6.0,9.1241651525,14.915731827499998,-12.344286805,2.3311163969233086,21.403524532284138,9
11668,-6.7618363025,3.243413005,0.2270956125,50.850737129,0.553349197,4.0,23.2470787225,-21.706548790000003,-12.576909405,7.5029148015972265,34.20204057778337,1
11670,-6.637621037500001,3.5073609325,-1.108730275,50.871093395,0.011234498,6.0,18.6053738775,-8.9639699225,-11.923989402499998,7.5887335287906525,23.84731048072248,7
11672,-2.3728458425,1.03653989,0.8385600199999999,50.869567606,-0.119879848,6.0,50.6545232475,-8.36180167,-5.679290435,2.7217632599058184,51.65321667084263,9
11673,1.0288097175,-6.066305632500001,0.69243567,50.857421589,-0.101550232,8.0,10.7315911,36.8202559175,-27.7189296725,6.191767164454103,47.32058067645402,1
11677,-2.3804728375,1.04734779,-1.7207822575,51.108597063,-0.1609392,4.0,7.99830644,-8.34615605,4.2262955225,3.1184419027809356,12.308241164463777,10
11678,0.2956900449999999,1.91030477,5.3681257075,50.985717146,0.916954407,12.0,54.52137678,-12.7889898625,2.8392536575,5.705564873745564,56.073167816893296,9
11679,0.5097968424999998,0.57080399,-0.2073247524999999,50.791537974,-0.002238379,6.0,-26.7787795575,14.8288245175,-13.578443795,0.7929019918136642,33.48688111864052,0
11681,-1.4066107675,0.465201635,0.7782181825000001,50.792782639,-0.008076852,6.0,50.242588395000006,-10.3902078,-11.3586356125,1.6734963256688722,52.548003860604666,9
11684,-7.787718415,3.0898615175,-0.118142815,50.870407672,0.01170833,16.0,28.9492077975,-7.108255195000001,1.2904118824999995,8.379126448108636,29.837042193330365,0
11685,-5.8565792275,4.6981237975,-0.1613544199999999,50.856481966,0.578243089,8.0,14.1332224975,-11.5424173875,-8.252051095,7.509855039444759,20.02677519186734,7
11686,-0.4134723425,-0.6437791350000001,-1.4765740175,50.836193017,-0.153488,8.0,5.7272337975,-4.0470215475,2.98367982,1.663033908803388,7.62115054604164,7
11687,6.8958707725,-1.3827732025,1.6150419825,50.824446954,-0.139872716,16.0,-55.22019354,-6.53721502,2.02994171,7.2161940138697345,55.642839774392975,0
11690,-1.4924004349999995,1.7825001575,4.9333651925,51.542976469,0.07369688,8.0,8.991289505,-2.24270844,-6.052333677499999,5.453682975058807,11.068142168104412,12
11691,4.31199081,-0.7424635075,4.2138926225,50.811939101,-0.092324292,4.0,-13.218162785,20.11437711,-29.21978191,6.074652898681009,37.85635546116416,0
11692,-8.4355293575,3.0329053175,0.8417038474999999,50.830857816,-0.13506539,8.0,33.2230537,-9.3319383275,2.3297201325,9.003617915763666,34.587338232323155,7
11694,-1.87875898,2.6904822050000003,-0.0897408925,50.827966852,-0.141468114,4.0,13.697672975,-14.533170635,-0.5174053399999999,3.2827554322762156,19.97766257403333,7
11696,1.9240728725,2.7878846575,0.4687800225,50.908587266,-0.156736467,48.0,-2.3641241875,-3.9394934975,-9.538488965,3.419665479503718,10.587325626719625,9
11700,3.5055923525,0.2121870424999999,-2.4537152125,50.846208724,-0.132668634,4.0,-6.792569365,-6.350626535,0.832678175,4.284264164003581,9.336102447408337,7
11716,-2.8248927525,-3.66626322,-0.667228805,51.004697427,-0.105432602,6.0,9.0291169025,24.86660074,-10.6752610825,4.676184271355602,28.52777565077794,0
11720,0.322277315,4.0674696325,2.3215299375000003,50.827153053,-0.123145309,4.0,3.8710393775,-24.1251382475,-2.87331278,4.694430011170904,24.602096814191555,7
11722,-1.9741798675,0.8567715,0.9924564875,50.820330162,-0.14357418,4.0,57.753394805,-2.6276955925000003,-19.49781948,2.369897346307516,61.01249347554739,9
11724,-5.800970825,0.5420419224999999,3.5613444475,50.850320135,0.540197579,3.0,21.58586,2.963464215,-23.6343711475,6.828487843731419,32.14521693239861,0
11725,0.42980742,1.132996,0.21316754,50.8322514765,-0.139197459,6.0,0.6567876425,-8.9957669775,-3.004708995,1.2303880503372535,9.507022123959432,1
11726,-8.5738033525,0.0052798175,-2.1378434675,50.821941938,0.21679966,16.0,10.6803574325,15.860804022499998,12.5074496925,8.836317473662064,22.848882618993176,10
11728,-7.73420516,2.6405689725,-0.4233510625,50.852702698,0.568155811,3.0,29.2384241825,-16.65362357,-7.46200013,8.18350536613866,34.46607132568463,1
11729,1.006238575,-0.0622429249999999,-1.35489095,50.806331148,-0.069612966,4.0,-7.11340476,-17.7840437975,7.339513075,1.6888219971099643,20.51197682450633,15
11730,2.307250805,2.4983152775,-0.2755338325,50.878152301,0.010148083,16.0,2.500380015,-15.3677491975,3.1586963825,3.4118769608259893,15.887006591976094,7
11732,4.0831017375,2.620832425,1.627156125,50.822721639,-0.134861256,3.0,-32.5095227775,-13.57774872,-1.3957701475,5.117432896856775,35.258651503268034,15
11735,-5.006800675,4.268325485,2.98964771,51.495908436,-0.144180874,32.0,21.68177187,-18.10214516,-3.8286209625,7.226662360660638,28.5034248694947,7
11739,2.9736604175,3.4427593325,0.8779035275,50.828269502,-0.150746981,6.0,-13.1618438025,3.744985835,-6.2665730225,4.6331374578916895,15.05087999527214,9
11741,-6.3145690775,4.0064691,-0.630006445,50.871604111500005,0.0113676905,5.0,15.99650444,-13.2418728875,-8.7058291325,7.504830804522881,22.51725588858316,7
11743,2.79018164,0.11710318,0.1808226075,50.838322388,-0.123607735,8.0,-4.854169965,-10.58839873,-4.0249766675,2.7984859396363424,12.32386266105287,15
11746,6.13396118,-3.305536585,1.91872202,50.80287781686987,-0.0586568975478552,4.0,-29.9009932675,18.2834785725,-15.37804417,7.227277915131903,38.27321817653459,1
11747,5.7332278175,-0.5842100450000001,0.014550855,50.823053237,-0.141175351,6.0,-22.41685074,2.38358823,-6.5685418825,5.762934522568858,23.480682111297146,15
11751,-4.5823329575,0.628905795,1.5604586425,51.022650652,-0.107812367,48.0,-4.5229475225,-76.03924904249999,-90.8431908625,4.881426943766364,118.55340473946426,10
11754,-2.61958026,1.1207927574999998,6.24188504,51.006877454,0.773625906,24.0,24.8695452175,28.1688443325,1.80378583,6.861450720978904,37.619565569985035,9
11758,5.177136937499999,-5.8618423475,-1.0905401325,50.830426608,-0.123305112,6.0,-21.0769834825,25.3007214825,11.76223357,7.8964055339859724,34.96735447259128,7
11759,7.5613792975,-5.68353109,1.117245195,50.8207730125,-0.132916272,12.0,-47.119316155,21.0415335375,-18.3732903625,9.524978706401855,54.777311793016246,7
11760,-2.6349682425,0.716487905,1.3024628075000002,50.821312804,-0.136573322,4.0,57.3149994425,-3.3838516750000003,-14.82610193,3.0253631057966595,59.298169547557926,9
11761,3.9888050575,3.4806361675,1.5262228775,50.869515539,-0.1194816325,9.0,-37.4850490825,15.12609498,-10.46758753,5.50951451482352,41.75521575515599,9
11763,-1.17966384,2.2847697075,7.0234653525,51.02473899,0.870727948,8.0,57.0423626325,-18.7385152525,-11.862099925,7.479361266143061,61.20189950644091,9
11771,-2.93458216,-3.6977247975,-0.21726711,50.870736883,0.011897937,6.0,13.805024045,15.531937365,-11.9824794475,4.725690016169537,23.987488007356486,0
11772,0.7056913375,2.0259100075000003,3.0495771725,51.643336298,-0.186628399,6.0,14.1088368375,-33.9854089325,-10.6059697425,3.7285697731629326,38.29561190783186,12
11773,1.413360265,4.0100926800000005,-0.0557509125,50.825358717,-0.121784304,3.0,-5.199366844999999,-23.544789,3.064091545,4.252239257745857,24.305949099748126,7
11774,-2.7360112225,-3.2324951525,0.2558499375,51.004842743,-0.105603115,6.0,4.461296805,4.4472435375,10.727856995,4.242669149379986,12.440581174901322,0
11779,2.079345515,-2.08832183,0.3541676875,50.877565842,0.011265916,16.0,-7.12686817,6.62224741,-8.2931569775,2.968198205523725,12.783695214032123,7
11780,4.0790108025,1.13877696,-1.8428614875,50.833413501,-0.133925259,8.0,-25.3011993325,-12.87852297,4.2123433725,4.618579928251675,28.701060576911804,15
11783,5.668075665,-5.54243307,-1.4329623749999998,50.82973511,-0.133131435,6.0,-22.2602654125,23.6071874425,21.4067865375,8.055993250230568,38.87247387345401,7
11786,0.0296026725,1.78441081,-1.389446705,50.833645314,-0.127714548,4.0,3.1759869825,-9.7837159375,-13.06695113,2.2617604654559145,16.629888835843406,15
